token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
far,8.489,11.843,8.195,8.347,5.203,9.181,4.31,9.344
include,5.295,11.487,8.691,5.008,11.446,6.121,12.931,9.344
basically,4.439,7.698,10.264,8.347,10.406,11.629,8.621,9.344
country,45.933,9.237,10.761,6.121,7.284,4.284,4.31,9.305
services,38.232,9.711,10.926,3.339,7.284,3.06,8.621,9.305
seeker,10.441,8.645,11.837,1.669,5.203,4.897,8.621,9.305
managing,7.536,9.356,11.423,1.113,6.243,5.509,0.0,9.305
tattoo,4.913,5.211,9.271,17.25,9.365,23.259,0.0,9.305
nd,4.638,4.856,7.781,20.589,15.609,26.319,17.241,9.305
stoner,4.028,8.764,6.208,18.363,23.933,15.914,12.931,9.305
intp,1.763,8.764,8.112,11.129,17.69,13.466,12.931,9.305
2018,11.362,9.829,10.513,5.565,5.203,4.284,4.31,9.265
society,11.33,9.948,8.774,10.016,10.406,7.345,12.931,9.265
island,9.249,9.237,10.016,7.234,3.122,9.793,8.621,9.265
inside,8.085,9.356,9.85,6.121,12.487,7.345,0.0,9.265
transplant,5.088,8.764,11.423,4.452,1.041,6.121,8.621,9.265
1/2,4.665,9.948,8.94,4.452,10.406,11.017,21.552,9.265
role,3.716,10.422,8.774,7.79,6.243,8.569,21.552,9.265
joy,7.993,7.342,11.423,7.79,1.041,8.569,12.931,9.225
chocolate,6.419,5.092,13.824,3.339,4.162,7.345,0.0,9.225
tamu,3.831,8.645,11.506,2.782,5.203,6.121,0.0,9.225
wow,3.458,10.066,8.609,10.016,8.325,9.181,8.621,9.225
gremlin,1.119,4.027,8.029,22.258,22.893,21.422,17.241,9.225
brooklyn,9.226,8.882,10.678,6.121,8.325,3.672,8.621,9.185
studio,8.605,11.251,8.526,6.677,9.365,7.345,0.0,9.185
penn,7.569,10.54,10.181,5.008,3.122,4.284,0.0,9.185
usc,6.952,10.185,9.933,3.895,8.325,6.121,0.0,9.185
videogames,3.018,13.382,5.298,10.573,15.609,7.957,30.172,9.185
actual,3.012,10.777,6.622,13.911,14.568,11.017,12.931,9.185
lefty,2.322,17.054,5.298,4.452,7.284,3.672,8.621,9.185
advisor,19.641,10.066,10.347,2.226,7.284,4.284,8.621,9.146
craft,9.242,10.658,9.436,5.008,6.243,5.509,8.621,9.146
vr,3.477,15.869,4.139,12.242,11.446,5.509,17.241,9.146
fitness,23.054,11.724,9.023,3.895,5.203,5.509,0.0,9.106
sure,10.491,11.251,7.367,10.016,11.446,8.569,8.621,9.106
//discord,9.944,14.211,4.967,10.016,16.649,8.569,4.31,9.106
psn,9.652,20.014,2.566,7.234,9.365,3.06,8.621,9.106
sexual,5.853,7.342,9.519,15.024,10.406,8.569,4.31,9.106
taught,5.563,7.461,8.691,13.355,10.406,15.302,8.621,9.106
writingcommunity,3.034,7.579,12.085,3.339,2.081,6.733,0.0,9.106
giant,2.693,15.159,5.96,8.347,5.203,5.509,0.0,9.106
kinks,2.603,12.79,5.049,9.46,20.812,12.241,12.931,9.106
firstgen,1.506,7.698,12.416,2.782,3.122,3.672,0.0,9.106
fursuit,1.229,9.356,5.049,21.702,21.852,14.69,21.552,9.106
east,14.576,10.303,9.105,7.79,5.203,6.733,4.31,9.066
focused,14.229,12.198,8.36,3.339,5.203,7.345,4.31,9.066
smart,12.205,11.251,9.436,3.895,3.122,3.672,12.931,9.066
cyclist,5.26,17.054,5.96,1.669,7.284,1.224,0.0,9.066
final,4.643,11.014,7.036,8.347,10.406,12.853,17.241,9.066
hobbies,4.393,9.0,9.023,9.46,12.487,6.733,12.931,9.066
doc,4.177,10.066,10.678,2.226,1.041,4.897,4.31,9.066
air,14.998,11.606,8.691,5.565,4.162,5.509,4.31,9.026
which,12.304,11.487,8.526,3.895,13.528,3.672,4.31,9.026
sims,1.894,4.974,12.168,7.79,5.203,9.793,12.931,9.026
los,25.016,12.316,7.698,3.339,11.446,7.345,0.0,8.987
principal,12.886,15.514,7.45,0.556,1.041,1.224,4.31,8.987
yr,6.68,8.29,7.119,12.798,21.852,11.629,30.172,8.987
literature,5.257,8.645,10.099,6.121,5.203,6.733,17.241,8.987
spirit,11.645,7.816,8.609,14.468,10.406,11.017,4.31,8.947
ai,9.531,14.803,6.291,5.008,3.122,4.897,17.241,8.947
blood,7.848,8.882,9.271,10.573,7.284,5.509,12.931,8.947
telegram,5.668,17.646,1.49,16.694,20.812,2.448,17.241,8.947
defender,5.571,10.895,9.271,3.895,1.041,7.957,0.0,8.947
violence,5.001,7.461,11.589,4.452,6.243,4.897,0.0,8.947
vegetarian,3.315,6.632,11.506,8.347,5.203,5.509,4.31,8.947
sociology,2.492,7.816,10.016,7.79,7.284,9.181,8.621,8.947
ravenclaw,1.881,6.158,12.499,1.113,8.325,6.733,4.31,8.947
journey,15.443,9.356,9.105,6.677,10.406,7.345,4.31,8.907
rest,13.803,8.408,10.43,5.565,6.243,6.121,4.31,8.907
angel,8.895,4.974,10.264,15.581,6.243,12.853,12.931,8.907
artists,8.425,10.777,7.615,7.79,9.365,10.405,4.31,8.907
either,7.341,9.711,6.953,11.685,11.446,9.793,43.103,8.907
uh,4.992,7.224,10.513,7.234,7.284,8.569,8.621,8.907
marxist,1.664,14.803,3.063,14.468,21.852,7.345,12.931,8.907
fanart,1.412,5.921,8.112,17.25,7.284,20.198,21.552,8.907
ideas,13.055,9.829,9.105,5.565,9.365,5.509,8.621,8.867
era,5.394,5.566,11.671,8.903,6.243,7.957,0.0,8.867
terrible,3.251,12.553,7.45,6.677,4.162,6.121,4.31,8.867
cohost,2.221,10.54,8.278,10.573,4.162,4.897,12.931,8.867
grade,11.714,6.75,12.582,1.669,3.122,3.06,8.621,8.827
thought,9.63,9.711,9.023,8.347,4.162,6.121,8.621,8.827
interesting,8.717,12.672,7.615,5.565,4.162,3.672,12.931,8.827
ocean,6.25,7.106,10.926,8.347,2.081,7.957,0.0,8.827
spouse,2.382,8.29,8.278,12.798,10.406,9.793,12.931,8.827
cw,2.017,6.75,8.029,13.355,16.649,14.69,17.241,8.827
relationship,8.361,10.658,6.953,9.46,17.69,4.284,25.862,8.788
brown,7.192,9.356,8.112,9.46,13.528,6.733,12.931,8.788
guitarist,6.274,18.238,2.566,7.234,13.528,4.897,8.621,8.788
listening,5.396,9.119,9.188,4.452,5.203,9.793,17.241,8.788
cs,3.918,15.159,4.635,5.008,13.528,7.345,12.931,8.788
sam,3.763,7.461,7.45,16.694,11.446,14.078,17.241,8.788
assoc,3.271,9.237,10.761,0.556,4.162,4.284,4.31,8.788
conservation,3.223,8.29,11.506,2.782,1.041,3.672,0.0,8.788
apologist,1.853,9.119,7.284,7.79,11.446,17.138,12.931,8.788
higher,6.506,8.882,10.099,7.234,2.081,4.284,4.31,8.748
romantic,4.14,6.514,9.933,7.234,6.243,13.466,17.241,8.748
trauma,3.657,2.961,13.079,6.121,7.284,11.017,4.31,8.748
creating,14.186,8.171,8.609,10.573,8.325,11.017,4.31,8.708
low,9.916,10.895,8.112,7.79,7.284,3.672,8.621,8.708
issues,9.053,8.408,8.774,5.565,8.325,12.853,12.931,8.708
solo,8.561,8.408,8.691,7.234,16.649,7.957,4.31,8.708
problem,8.271,10.895,8.857,3.895,3.122,4.284,12.931,8.708
technical,7.549,15.159,5.629,5.565,4.162,4.897,4.31,8.708
covid,6.724,6.987,10.347,8.347,6.243,7.957,4.31,8.708
fish,5.868,10.777,6.788,11.129,11.446,7.957,8.621,8.708
stage,5.477,7.579,10.016,6.677,11.446,6.121,4.31,8.708
cash,15.195,7.579,8.609,13.355,12.487,7.345,8.621,8.668
coast,8.906,9.711,9.188,6.677,2.081,5.509,8.621,8.668
plus,8.287,8.171,8.774,8.903,3.122,14.078,4.31,8.668
dem,7.003,6.987,11.671,3.895,5.203,3.06,4.31,8.668
sky,5.899,8.29,8.609,10.573,5.203,11.629,4.31,8.668
plz,2.935,8.408,6.208,21.702,13.528,11.017,8.621,8.668
officer,13.516,11.369,8.691,4.452,2.081,2.448,8.621,8.629
remember,9.554,8.645,8.526,10.016,5.203,9.181,8.621,8.589
yoga,7.468,3.79,13.989,3.339,2.081,4.284,0.0,8.589
goddess,6.97,1.54,13.658,3.895,2.081,17.75,0.0,8.589
wildlife,4.415,7.461,10.264,6.677,5.203,6.733,4.31,8.589
novelist,3.003,9.593,9.519,2.782,4.162,6.733,0.0,8.589
puppy,2.957,8.29,6.87,15.024,20.812,7.957,12.931,8.589
neuroscience,2.557,9.474,10.099,3.895,1.041,3.672,0.0,8.589
elder,2.371,7.224,8.857,11.129,7.284,11.629,8.621,8.589
hand,9.911,8.645,8.278,6.677,11.446,10.405,8.621,8.549
monsters,1.952,9.356,6.208,16.137,10.406,11.629,12.931,8.549
fursuiter,1.223,11.606,3.808,14.468,21.852,9.793,34.483,8.549
fc,10.566,14.33,5.877,7.79,5.203,1.836,0.0,8.509
wish,8.337,7.816,9.354,6.677,6.243,7.957,17.241,8.509
goes,7.881,8.171,7.781,11.685,8.325,8.569,34.483,8.509
dm's,7.468,12.79,5.38,8.903,16.649,4.284,8.621,8.509
hero,6.177,14.093,5.546,6.677,6.243,4.897,8.621,8.509
bc,4.228,6.987,9.105,10.016,10.406,8.569,12.931,8.509
roller,2.639,8.171,8.857,7.234,3.122,12.853,4.31,8.509
concept,2.549,8.408,6.125,13.911,16.649,13.466,25.862,8.509
events,21.072,9.948,8.774,6.121,3.122,4.284,8.621,8.47
ball,9.624,10.658,7.284,7.234,7.284,6.733,17.241,8.47
golden,9.003,8.408,9.436,5.008,9.365,5.509,4.31,8.47
degree,7.562,10.303,8.112,5.565,5.203,6.733,8.621,8.47
cover,5.699,10.777,7.533,7.79,6.243,6.121,4.31,8.47
adventurer,5.337,9.593,9.436,3.895,0.0,6.121,4.31,8.47
reviewer,3.368,8.527,10.595,1.113,3.122,4.897,0.0,8.47
hit,13.602,13.145,4.801,8.903,13.528,7.957,4.31,8.43
possible,9.049,8.764,8.526,6.677,10.406,6.733,8.621,8.43
song,8.575,8.764,8.691,5.565,9.365,7.345,8.621,8.43
vers,6.873,16.58,0.579,16.694,33.299,1.836,0.0,8.43
named,5.308,8.882,8.112,8.347,7.284,9.181,8.621,8.43
programming,4.055,15.514,4.635,6.677,5.203,4.284,4.31,8.43
alex,3.6,8.171,5.712,15.581,18.73,14.078,21.552,8.43
navy,17.32,13.501,6.705,3.339,6.243,1.224,8.621,8.39
matters,9.066,8.527,9.354,4.452,9.365,4.897,4.31,8.39
mn,7.767,8.29,9.602,3.895,2.081,7.957,12.931,8.39
waiting,7.132,7.224,9.933,7.234,10.406,4.284,0.0,8.39
company,28.261,12.435,6.539,6.121,4.162,5.509,8.621,8.35
beauty,18.492,3.908,12.251,5.565,5.203,8.569,0.0,8.35
lord,15.568,13.027,5.215,8.347,5.203,9.793,4.31,8.35
start,13.522,8.764,8.112,9.46,10.406,4.897,12.931,8.35
nj,12.578,8.408,8.609,3.895,12.487,9.181,4.31,8.35
covering,10.754,8.29,10.347,2.782,4.162,3.672,0.0,8.35
few,10.252,11.606,7.533,3.339,4.162,6.121,4.31,8.35
resister,7.642,4.856,13.658,1.113,1.041,0.612,0.0,8.35
biggest,7.552,9.829,8.029,7.79,6.243,6.121,0.0,8.35
list,6.908,8.764,9.023,5.008,6.243,6.121,8.621,8.35
advocacy,6.794,6.158,11.423,3.895,2.081,6.121,4.31,8.35
front,5.752,13.264,5.546,7.234,8.325,6.121,0.0,8.35
harvard,5.242,11.369,8.195,2.226,8.325,1.836,0.0,8.35
worst,5.172,10.895,6.457,9.46,8.325,7.957,8.621,8.35
depression,2.994,8.171,8.36,11.129,4.162,7.345,17.241,8.35
fairy,2.367,2.013,11.009,10.016,7.284,18.362,21.552,8.35
grow,14.554,8.29,8.691,6.677,5.203,9.181,8.621,8.311
smile,12.254,7.224,9.188,8.903,5.203,8.569,8.621,8.311
mentor,9.944,6.277,11.589,2.782,2.081,4.897,4.31,8.311
equal,7.486,7.579,10.844,3.895,2.081,3.06,0.0,8.311
slytherin,1.932,4.145,12.251,2.782,4.162,9.793,4.31,8.311
feminism,1.431,2.487,13.492,4.452,2.081,7.957,8.621,8.311
sharing,15.298,9.593,7.533,6.677,10.406,5.509,21.552,8.271
add,11.54,12.316,4.801,10.016,11.446,7.345,21.552,8.271
action,10.25,9.948,8.278,5.008,6.243,4.897,4.31,8.271
exploring,7.499,11.724,7.119,5.565,4.162,3.06,17.241,8.271
curator,5.108,10.185,8.195,7.234,1.041,4.284,8.621,8.271
everyday,16.367,9.0,8.443,4.452,6.243,6.121,21.552,8.231
simple,16.31,12.435,5.712,8.347,8.325,5.509,4.31,8.231
re,8.386,9.356,8.36,7.234,0.0,6.733,12.931,8.231
seriously,6.292,10.895,6.291,8.347,10.406,8.569,0.0,8.231
tree,5.69,7.224,9.354,7.234,9.365,6.121,4.31,8.231
theme,2.808,12.198,6.291,4.452,9.365,6.121,4.31,8.231
annoying,2.129,6.75,8.857,8.903,6.243,12.241,4.31,8.231
projects,8.901,11.487,6.125,7.79,8.325,6.733,8.621,8.191
net,8.313,13.382,5.546,5.565,7.284,4.897,4.31,8.191
knows,6.379,9.237,6.87,8.347,11.446,8.569,21.552,8.191
drummer,6.234,16.698,3.642,6.677,2.081,4.284,0.0,8.191
horse,6.044,8.171,7.864,10.016,9.365,8.569,4.31,8.191
large,5.583,12.316,6.208,5.008,7.284,6.121,4.31,8.191
37,4.45,9.948,6.87,7.79,6.243,8.569,21.552,8.191
theory,3.368,10.777,5.96,10.573,13.528,6.121,4.31,8.191
liberation,1.726,6.632,8.029,16.137,11.446,7.957,0.0,8.191
yt,6.954,11.724,6.374,8.903,6.243,2.448,12.931,8.152
drama,5.602,5.448,10.347,7.79,6.243,7.957,4.31,8.152
masters,5.585,9.119,8.774,5.008,6.243,3.06,8.621,8.152
joke,4.724,9.829,7.202,8.347,6.243,7.957,4.31,8.152
adjunct,4.641,8.408,9.602,5.565,3.122,3.06,0.0,8.152
interact,2.074,7.935,5.877,18.919,11.446,12.241,8.621,8.152
suit,2.024,12.79,2.897,17.806,11.446,10.405,8.621,8.152
zelda,1.541,10.658,6.622,7.234,7.284,7.345,12.931,8.152
ecologist,1.352,8.527,10.016,1.113,2.081,4.897,0.0,8.152
secret,7.26,9.356,8.36,7.234,3.122,4.284,4.31,8.112
backup,6.329,7.342,8.36,4.452,11.446,10.405,21.552,8.112
sarcastic,6.243,7.224,9.768,6.121,2.081,6.121,8.621,8.112
shitposter,1.613,12.553,3.808,7.79,20.812,9.793,8.621,8.112
rep'd,1.15,3.079,13.658,2.226,2.081,4.284,0.0,8.112
hs,21.34,8.882,9.354,3.339,4.162,3.06,0.0,8.072
brother,16.774,18.83,2.483,2.782,6.243,1.224,4.31,8.072
cause,9.108,9.356,6.87,6.677,10.406,11.017,4.31,8.072
positivity,6.217,9.356,7.202,9.46,7.284,6.121,12.931,8.072
strange,3.466,7.935,7.533,12.242,9.365,7.345,8.621,8.072
bibliophile,2.56,3.908,12.582,3.339,3.122,5.509,0.0,8.072
wrangler,2.176,7.816,9.023,5.565,4.162,7.345,8.621,8.072
thank,9.771,7.935,7.284,11.685,7.284,9.181,17.241,8.032
dm’s,8.34,11.843,5.712,5.565,12.487,6.121,4.31,8.032
act,8.25,7.698,9.188,7.79,5.203,4.284,0.0,8.032
hands,7.341,7.698,7.781,9.46,9.365,9.793,4.31,8.032
such,6.202,11.251,6.457,6.677,6.243,5.509,8.621,8.032
latino,5.83,19.185,0.497,4.452,23.933,1.224,4.31,8.032
generally,2.612,9.474,6.457,14.468,4.162,7.345,8.621,8.032
typos,1.996,7.106,10.181,3.339,6.243,4.284,0.0,8.032
county,29.098,9.829,8.36,2.782,4.162,3.06,12.931,7.992
perfect,10.432,6.632,10.181,3.339,3.122,7.345,4.31,7.992
behind,7.743,9.474,6.788,8.347,9.365,6.733,17.241,7.992
places,6.651,9.119,8.112,3.339,8.325,7.345,0.0,7.992
feelings,5.576,4.856,9.85,10.573,8.325,5.509,21.552,7.992
paint,4.232,8.171,7.45,10.016,9.365,8.569,4.31,7.992
spicy,3.198,6.987,7.946,13.355,6.243,7.957,12.931,7.992
abortion,1.965,1.658,12.499,5.008,3.122,14.078,4.31,7.992
information,21.024,10.066,7.367,8.347,5.203,3.672,0.0,7.953
everywhere,7.271,8.29,8.029,10.016,5.203,5.509,4.31,7.953
spread,7.249,7.816,8.112,8.347,10.406,6.733,0.0,7.953
crypto,70.315,11.606,5.794,7.234,8.325,4.897,8.621,7.913
government,16.08,11.724,6.87,3.339,6.243,2.448,4.31,7.913
knowledge,12.77,9.0,8.443,2.782,5.203,4.897,12.931,7.913
2017,10.089,7.816,9.354,1.113,8.325,4.284,12.931,7.913
counselor,6.226,4.5,11.589,4.452,2.081,6.733,0.0,7.913
labor,3.965,9.237,7.698,5.008,7.284,6.121,8.621,7.913
styles,3.124,1.421,12.996,5.008,2.081,11.629,0.0,7.913
crying,1.976,2.369,10.43,12.798,4.162,14.078,12.931,7.913
owned,15.513,6.514,9.105,10.573,3.122,5.509,8.621,7.873
source,14.381,13.619,4.387,5.008,13.528,4.284,4.31,7.873
eyes,9.988,6.395,8.443,8.903,8.325,11.017,0.0,7.873
what’s,7.615,5.921,9.023,7.234,10.406,8.569,8.621,7.873
pets,4.641,6.395,9.85,2.782,6.243,7.345,8.621,7.873
north,20.762,11.132,7.367,1.669,3.122,4.284,4.31,7.833
international,17.0,9.356,8.36,3.895,4.162,3.672,0.0,7.833
guys,11.87,12.08,5.38,6.121,15.609,2.448,0.0,7.833
az,11.09,9.119,6.788,7.234,9.365,9.181,4.31,7.833
turn,10.772,8.882,7.698,8.903,4.162,3.672,12.931,7.833
gets,6.742,8.527,7.946,6.121,6.243,5.509,12.931,7.833
though,5.51,9.356,6.788,4.452,10.406,7.345,25.862,7.833
likely,3.148,9.119,7.119,9.46,5.203,6.121,8.621,7.833
debut,2.885,5.921,9.436,6.677,6.243,8.569,4.31,7.833
mph,2.195,3.434,11.92,5.008,3.122,5.509,12.931,7.833
fiend,2.186,6.158,8.94,10.573,6.243,5.509,12.931,7.833
barista,1.444,6.632,5.712,19.476,9.365,14.69,17.241,7.833
washington,14.467,9.948,8.029,4.452,3.122,1.836,4.31,7.794
licensed,13.356,5.566,10.099,6.121,7.284,3.672,12.931,7.794
bring,12.895,7.935,9.188,4.452,2.081,2.448,17.241,7.794
films,5.995,12.553,5.712,4.452,7.284,3.672,0.0,7.794
sing,5.582,7.816,7.781,8.903,8.325,6.121,8.621,7.794
unapologetic,4.331,5.566,10.181,7.234,1.041,6.733,4.31,7.794
uf,3.692,7.816,10.099,0.556,3.122,2.448,0.0,7.794
serious,11.237,8.408,7.036,6.121,12.487,7.957,12.931,7.754
michigan,11.176,9.356,8.112,2.782,4.162,4.897,4.31,7.754
apex,6.577,11.961,3.642,9.46,15.609,9.793,8.621,7.754
bike,4.489,11.132,7.036,3.339,2.081,3.06,12.931,7.754
netflix,3.872,9.119,8.112,4.452,3.122,4.284,8.621,7.754
confused,2.544,6.514,7.698,11.129,14.568,6.733,8.621,7.754
exist,5.036,7.461,6.208,18.919,4.162,8.569,17.241,7.714
various,4.114,10.422,6.208,8.903,9.365,3.672,0.0,7.714
honestly,3.271,7.106,7.202,8.347,11.446,9.181,25.862,7.714
pastor,13.724,11.369,7.202,1.113,4.162,2.448,0.0,7.674
different,12.961,9.711,7.036,6.121,5.203,4.284,12.931,7.674
nut,8.181,12.316,5.96,2.782,4.162,3.06,12.931,7.674
planning,7.74,9.948,7.615,3.895,4.162,3.06,4.31,7.674
religion,6.232,8.882,7.284,7.234,6.243,6.121,4.31,7.674
birth,6.118,6.04,8.609,6.121,9.365,9.181,12.931,7.674
computers,3.255,15.04,3.559,8.903,5.203,1.224,0.0,7.674
mentally,2.606,4.263,7.036,16.137,10.406,17.75,17.241,7.674
caffeine,2.408,7.935,8.609,3.339,5.203,6.121,4.31,7.674
freak,12.769,7.698,7.036,11.129,6.243,7.957,12.931,7.635
seeking,8.024,7.935,8.278,5.565,2.081,7.345,4.31,7.635
physician,7.762,7.698,10.181,0.556,3.122,0.0,0.0,7.635
none,7.45,9.711,6.457,10.016,4.162,3.672,17.241,7.635
rose,5.19,5.685,8.609,10.573,4.162,8.569,12.931,7.635
inclusion,3.335,6.632,9.768,3.895,0.0,6.121,4.31,7.635
extremely,3.104,7.224,8.112,8.347,10.406,3.672,8.621,7.635
baking,2.571,4.382,11.009,5.008,2.081,5.509,8.621,7.635
fanboy,2.513,20.488,0.248,2.782,10.406,0.0,4.31,7.635
creature,1.827,6.632,5.877,17.806,11.446,9.181,30.172,7.635
mi,18.574,5.803,9.354,7.79,6.243,4.284,8.621,7.595
na,8.214,8.408,6.125,8.903,11.446,11.017,4.31,7.595
cold,6.445,6.869,8.36,6.677,8.325,6.121,8.621,7.595
break,6.201,8.29,7.119,8.347,6.243,7.345,8.621,7.595
whore,2.689,5.566,6.953,13.355,12.487,14.078,4.31,7.595
cr,2.658,4.145,9.354,7.79,11.446,11.017,0.0,7.595
fgc,2.261,16.343,1.573,7.79,12.487,3.672,8.621,7.595
sleepy,1.787,5.211,7.367,13.355,14.568,12.241,0.0,7.595
screaming,1.721,5.566,8.857,9.46,3.122,9.181,8.621,7.595
rescue,7.191,4.856,11.175,2.782,2.081,3.06,8.621,7.555
necessarily,5.352,11.369,6.87,1.669,2.081,1.224,17.241,7.555
consumer,5.28,8.764,7.698,4.452,4.162,5.509,8.621,7.555
crisis,3.986,6.04,9.602,4.452,6.243,5.509,0.0,7.555
runs,3.008,8.645,6.953,6.121,12.487,5.509,4.31,7.555
warned,2.481,9.593,5.546,12.242,11.446,4.897,4.31,7.555
2d,2.057,8.29,6.043,10.016,7.284,11.629,12.931,7.555
quality,23.467,9.0,6.788,5.565,5.203,9.181,4.31,7.515
modern,7.975,8.29,7.864,3.895,9.365,4.284,4.31,7.515
grown,6.247,4.5,10.513,6.677,3.122,4.897,4.31,7.515
communication,6.067,5.921,8.94,4.452,6.243,8.569,12.931,7.515
french,4.917,7.106,8.691,3.895,9.365,4.284,4.31,7.515
japanese,3.795,8.645,6.457,7.234,8.325,7.957,17.241,7.515
follower,26.307,9.593,7.946,2.782,2.081,2.448,0.0,7.476
faith,21.41,7.461,9.023,3.895,5.203,2.448,0.0,7.476
pay,11.233,7.579,7.367,7.79,11.446,6.121,0.0,7.476
roll,10.172,9.119,7.367,3.339,8.325,4.284,4.31,7.476
unapologetically,4.116,6.158,7.864,10.573,6.243,9.181,4.31,7.476
txt,2.292,1.184,12.748,5.008,2.081,6.121,12.931,7.476
beach,18.194,6.632,9.436,3.895,3.122,3.06,8.621,7.436
worth,10.46,8.764,6.622,6.677,8.325,6.733,8.621,7.436
mouth,5.045,6.277,8.774,5.565,7.284,6.733,0.0,7.436
hiker,4.594,8.645,7.781,3.895,3.122,5.509,4.31,7.436
epic,3.591,11.606,4.635,8.347,8.325,6.121,0.0,7.436
crystal,2.619,5.685,7.533,7.79,8.325,13.466,17.241,7.436
mcu,1.932,6.277,9.685,4.452,1.041,3.672,8.621,7.436
witchy,1.155,1.303,10.347,9.46,4.162,17.75,4.31,7.436
songs,5.062,9.0,6.208,7.234,9.365,6.121,12.931,7.396
chicken,4.933,7.935,8.526,6.121,1.041,2.448,0.0,7.396
chemistry,3.677,8.053,7.781,5.008,6.243,4.897,4.31,7.396
pink,3.624,4.619,8.195,11.129,14.568,8.569,0.0,7.396
metalhead,2.518,13.382,3.477,6.677,11.446,4.897,0.0,7.396
ateez,1.521,1.066,11.671,8.347,2.081,10.405,8.621,7.396
resistance,8.157,5.211,10.678,4.452,2.081,1.224,0.0,7.356
there's,6.509,8.527,6.291,10.573,8.325,3.672,17.241,7.356
doesn’t,5.83,6.158,8.278,7.79,6.243,6.733,8.621,7.356
follows,5.745,10.422,5.298,7.234,5.203,4.897,30.172,7.356
aunt,5.484,0.474,13.906,1.669,1.041,4.284,8.621,7.356
420,5.089,6.277,6.953,8.903,14.568,10.405,4.31,7.356
twice,4.75,5.685,8.609,3.339,4.162,13.466,4.31,7.356
studios,3.929,12.435,4.635,5.008,7.284,4.284,4.31,7.356
bread,3.433,7.698,6.953,7.79,12.487,5.509,4.31,7.356
capitalist,3.049,9.829,4.056,10.573,20.812,6.733,12.931,7.356
robot,2.208,9.119,4.718,11.129,8.325,9.181,34.483,7.356
cartoon,2.173,10.54,4.056,10.016,18.73,6.121,4.31,7.356
atl,13.064,7.816,7.036,8.347,8.325,4.284,12.931,7.316
career,12.05,7.698,8.443,2.782,3.122,4.897,4.31,7.316
2nd,11.742,8.053,8.443,5.008,1.041,2.448,0.0,7.316
com/,9.677,8.645,7.202,6.677,4.162,4.284,4.31,7.316
faculty,4.931,8.29,8.278,3.339,1.041,4.284,0.0,7.316
opinionated,4.414,6.395,8.609,7.79,3.122,3.672,12.931,7.316
'19,3.326,9.948,6.87,4.452,2.081,4.284,0.0,7.316
relations,8.386,8.645,7.946,1.669,4.162,4.284,0.0,7.277
questions,7.725,8.645,7.45,6.677,1.041,3.06,8.621,7.277
bestselling,3.003,3.198,11.92,2.226,2.081,3.672,0.0,7.277
boosted,2.693,6.987,8.94,2.782,4.162,3.06,8.621,7.277
researching,2.428,5.448,9.85,5.565,5.203,1.224,4.31,7.277
vent,2.14,6.632,5.38,12.798,18.73,11.629,8.621,7.277
vampire,1.894,5.448,6.705,13.911,7.284,12.853,12.931,7.277
m4a,1.771,9.948,6.705,3.895,4.162,3.672,4.31,7.277
valley,12.025,5.685,8.691,3.895,3.122,11.629,0.0,7.237
along,10.216,10.066,5.38,7.234,7.284,5.509,12.931,7.237
colorado,9.316,9.829,6.457,4.452,2.081,4.284,17.241,7.237
unt,3.378,5.685,8.526,4.452,7.284,8.569,8.621,7.237
narrative,1.963,8.527,6.291,8.347,7.284,7.345,0.0,7.237
asd,1.106,7.224,5.215,13.355,11.446,12.241,12.931,7.237
talent,11.055,10.066,6.208,3.895,5.203,4.897,4.31,7.197
iowa,9.584,8.645,7.45,3.339,4.162,4.897,0.0,7.197
beat,8.546,10.777,4.47,8.903,11.446,4.284,8.621,7.197
kingdom,4.527,9.237,5.546,7.79,5.203,9.181,8.621,7.197
roblox,3.453,11.132,3.808,5.565,11.446,10.405,12.931,7.197
canadian,3.343,7.935,8.029,2.226,5.203,3.672,8.621,7.197
spoiler,1.115,2.724,8.526,11.129,11.446,13.466,8.621,7.197
leadership,13.498,6.987,9.354,1.669,0.0,1.836,8.621,7.157
trade,13.395,11.014,5.298,3.895,4.162,5.509,12.931,7.157
ol,7.38,8.29,6.125,10.016,7.284,4.897,12.931,7.157
mid,5.481,9.0,5.38,10.016,9.365,4.897,17.241,7.157
legends,5.2,11.369,4.718,3.895,10.406,4.897,8.621,7.157
says,4.849,8.29,7.119,3.895,6.243,6.121,4.31,7.157
dir,4.32,8.408,7.781,1.113,3.122,6.121,0.0,7.157
anymore,4.166,7.342,5.96,10.573,11.446,7.957,12.931,7.157
slow,4.138,7.106,7.698,5.565,3.122,8.569,0.0,7.157
emotional,3.552,5.566,8.691,5.565,6.243,7.345,0.0,7.157
ssbu,1.44,14.803,1.738,5.008,19.771,2.448,8.621,7.157
angeles,11.588,9.829,5.96,3.339,8.325,6.121,0.0,7.118
boss,7.286,4.974,8.195,5.565,5.203,12.853,8.621,7.118
louis,7.22,4.382,10.181,5.008,0.0,4.897,8.621,7.118
therapy,6.638,5.329,8.443,7.234,4.162,9.181,0.0,7.118
normal,6.581,8.645,5.629,10.016,10.406,3.06,21.552,7.118
isn't,5.547,7.224,7.367,7.79,8.325,4.284,0.0,7.118
engagement,5.315,5.803,10.099,1.669,1.041,2.448,0.0,7.118
robots,1.664,11.961,3.311,9.46,7.284,7.345,8.621,7.118
