user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
377974659,1,351,30,321,0.08547008547008547,0.9145299145299145
542785678,0,137,125,12,0.9124087591240876,0.08759124087591241
1283610254622810113,1,96,34,62,0.3541666666666667,0.6458333333333334
17887132,0,1000,957,43,0.957,0.043
2521548734,1,60,11,49,0.18333333333333332,0.8166666666666667
12452,0,499,489,10,0.9799599198396793,0.02004008016032064
1362677679313584128,1,277,6,271,0.021660649819494584,0.9783393501805054
23694068,0,764,698,66,0.9136125654450262,0.08638743455497382
2219191202,1,454,68,386,0.14977973568281938,0.8502202643171806
1369851431587622913,0,19,15,4,0.7894736842105263,0.21052631578947367
1478738430850912257,1,142,21,121,0.14788732394366197,0.852112676056338
1050262844527337473,0,563,546,17,0.9698046181172292,0.03019538188277087
2791231357,1,136,21,115,0.15441176470588236,0.8455882352941176
930006877,0,77,77,0,1.0,0.0
725598012,1,160,26,134,0.1625,0.8375
1306785712608546816,0,1000,825,175,0.825,0.175
12668762,1,170,7,163,0.041176470588235294,0.9588235294117647
1208795479733145602,0,42,42,0,1.0,0.0
3351081610,1,467,30,437,0.06423982869379015,0.9357601713062098
91889927,0,1000,998,2,0.998,0.002
1035855301902139393,1,140,7,133,0.05,0.95
3249551024,0,24,23,1,0.9583333333333334,0.041666666666666664
1031750622738042885,1,14,0,14,0.0,1.0
1508387378041434117,0,2,2,0,1.0,0.0
869072363618422785,1,1000,141,859,0.141,0.859
305419941,0,854,849,5,0.9941451990632318,0.00585480093676815
1160035092036636672,1,293,70,223,0.23890784982935154,0.7610921501706485
1480366077787922438,0,38,35,3,0.9210526315789473,0.07894736842105263
4663966219,1,140,40,100,0.2857142857142857,0.7142857142857143
196304599,0,29,29,0,1.0,0.0
17468042,1,195,80,115,0.41025641025641024,0.5897435897435898
1412796954950709249,0,7,7,0,1.0,0.0
18677637,1,1000,55,945,0.055,0.945
35464527,0,490,490,0,1.0,0.0
620618198,1,542,11,531,0.02029520295202952,0.9797047970479705
1574101495,0,250,249,1,0.996,0.004
11807552,1,153,39,114,0.2549019607843137,0.7450980392156863
1004361098286510080,0,17,17,0,1.0,0.0
14391289,1,341,15,326,0.04398826979472141,0.9560117302052786
1238283035642081281,0,516,388,128,0.751937984496124,0.24806201550387597
251947022,1,1000,84,916,0.084,0.916
1214245278,0,1000,834,166,0.834,0.166
14592636,1,117,12,105,0.10256410256410256,0.8974358974358975
5341622,1,1000,48,952,0.048,0.952
4905375957,0,767,766,1,0.9986962190352021,0.001303780964797914
25427818,1,124,26,98,0.20967741935483872,0.7903225806451613
1459292042606309376,0,39,39,0,1.0,0.0
2172675464,1,325,9,316,0.027692307692307693,0.9723076923076923
4722440833,0,641,640,1,0.9984399375975039,0.0015600624024961
3009542587,1,507,1,506,0.0019723865877712033,0.9980276134122288
1172264620989517824,0,28,23,5,0.8214285714285714,0.17857142857142858
976185944305909760,1,1000,36,964,0.036,0.964
44366636,0,236,232,4,0.9830508474576272,0.01694915254237288
932757055,1,290,20,270,0.06896551724137931,0.9310344827586207
15477995,0,541,541,0,1.0,0.0
1295104430736642048,1,387,58,329,0.14987080103359174,0.8501291989664083
1284167966083420160,0,343,343,0,1.0,0.0
826947720535379968,1,50,7,43,0.14,0.86
387528152,0,116,115,1,0.9913793103448276,0.008620689655172414
1451366849107664897,1,19,2,17,0.10526315789473684,0.8947368421052632
1332777072050266116,0,290,290,0,1.0,0.0
1056529634391658496,1,18,0,18,0.0,1.0
3172673105,1,249,17,232,0.06827309236947791,0.9317269076305221
988661137,0,1000,1000,0,1.0,0.0
1082797164605120512,1,46,2,44,0.043478260869565216,0.9565217391304348
1254286709967040512,0,1000,964,36,0.964,0.036
190397731,1,1000,447,553,0.447,0.553
68824017,0,231,230,1,0.9956709956709957,0.004329004329004329
2834477125,1,175,10,165,0.05714285714285714,0.9428571428571428
384717995,0,702,661,41,0.9415954415954416,0.0584045584045584
24487329,1,128,4,124,0.03125,0.96875
342467221,0,813,806,7,0.991389913899139,0.008610086100861008
1064717551354241025,1,22,5,17,0.22727272727272727,0.7727272727272727
776578692957007872,0,22,22,0,1.0,0.0
