user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
16070989,1,887,33,854,0.03720405862457723,0.9627959413754228
67346411,0,1000,990,10,0.99,0.01
1073111187917725696,1,1000,141,859,0.141,0.859
1317970641493151744,0,1000,1000,0,1.0,0.0
294421135,1,321,38,283,0.11838006230529595,0.881619937694704
1078156146110652416,0,1000,952,48,0.952,0.048
266359322,1,168,24,144,0.14285714285714285,0.8571428571428571
1050235047536513025,0,650,591,59,0.9092307692307692,0.09076923076923077
4880551694,1,144,11,133,0.0763888888888889,0.9236111111111112
1410453695993577481,0,480,467,13,0.9729166666666667,0.027083333333333334
1335365959775789057,1,227,50,177,0.22026431718061673,0.7797356828193832
386862625,0,98,98,0,1.0,0.0
70298555,1,548,89,459,0.1624087591240876,0.8375912408759124
1498656096,0,1000,977,23,0.977,0.023
20491623,1,802,192,610,0.23940149625935161,0.7605985037406484
305269657,0,597,587,10,0.983249581239531,0.01675041876046901
187293542,1,316,17,299,0.05379746835443038,0.9462025316455697
1053430916880621568,0,1000,940,60,0.94,0.06
1109673689547763713,1,1000,178,822,0.178,0.822
930628005436805120,0,535,532,3,0.994392523364486,0.005607476635514018
25631181,1,314,32,282,0.10191082802547771,0.8980891719745223
139107179,0,775,773,2,0.9974193548387097,0.0025806451612903226
1069288212,1,499,70,429,0.1402805611222445,0.8597194388777555
377187463,0,422,419,3,0.9928909952606635,0.0071090047393364926
1556045240,1,271,32,239,0.11808118081180811,0.8819188191881919
325028164,0,204,191,13,0.9362745098039216,0.06372549019607843
534852517,1,179,25,154,0.13966480446927373,0.8603351955307262
1344330901975609345,0,41,40,1,0.975609756097561,0.024390243902439025
1233982719236935680,1,1000,161,839,0.161,0.839
1419883537092673538,0,38,38,0,1.0,0.0
213144782,1,763,58,705,0.07601572739187418,0.9239842726081258
1440744862890954753,0,287,274,13,0.9547038327526133,0.04529616724738676
30556242,1,1000,68,932,0.068,0.932
1045166077561511936,0,1000,931,69,0.931,0.069
616386123,1,102,7,95,0.06862745098039216,0.9313725490196079
1455711605992341512,0,430,427,3,0.9930232558139535,0.0069767441860465115
2840658614,1,639,149,490,0.23317683881064163,0.7668231611893583
1389585191585206276,0,118,118,0,1.0,0.0
995040994063200257,1,822,86,736,0.10462287104622871,0.8953771289537713
1448261995610849289,0,346,345,1,0.9971098265895953,0.002890173410404624
955864004089565184,1,411,54,357,0.13138686131386862,0.8686131386861314
952165174634598400,0,254,252,2,0.9921259842519685,0.007874015748031496
1305939813762314247,1,157,8,149,0.050955414012738856,0.9490445859872612
570208881,0,814,813,1,0.9987714987714987,0.0012285012285012285
2955453975,1,177,12,165,0.06779661016949153,0.9322033898305084
231394499,0,247,201,46,0.8137651821862348,0.1862348178137652
1391562375355015172,1,46,1,45,0.021739130434782608,0.9782608695652174
1515072088817631234,0,443,443,0,1.0,0.0
847662969932570626,1,1000,173,827,0.173,0.827
76170955,0,144,133,11,0.9236111111111112,0.0763888888888889
2436384402,1,1000,114,886,0.114,0.886
2216824864,0,248,245,3,0.9879032258064516,0.012096774193548387
735368053,1,454,34,420,0.07488986784140969,0.9251101321585903
1288099538302054402,0,131,131,0,1.0,0.0
486128223,1,174,32,142,0.1839080459770115,0.8160919540229885
90440227,0,457,447,10,0.9781181619256017,0.02188183807439825
1254411,1,1000,318,682,0.318,0.682
185678031,0,888,881,7,0.9921171171171171,0.007882882882882882
1260016414657662976,1,148,29,119,0.19594594594594594,0.8040540540540541
312775245,0,1000,998,2,0.998,0.002
36233034,1,713,29,684,0.04067321178120617,0.9593267882187938
353241442,0,392,392,0,1.0,0.0
56357090,1,360,30,330,0.08333333333333333,0.9166666666666666
27445100,0,637,637,0,1.0,0.0
1079953903238533120,1,163,26,137,0.15950920245398773,0.8404907975460123
2502908489,0,110,104,6,0.9454545454545454,0.05454545454545454
1220911172544757760,1,525,180,345,0.34285714285714286,0.6571428571428571
1265904246412771328,0,381,374,7,0.9816272965879265,0.01837270341207349
593813511,1,1000,168,832,0.168,0.832
210669822,0,566,552,14,0.9752650176678446,0.024734982332155476
1133219737436131328,1,341,17,324,0.04985337243401759,0.9501466275659824
70020543,0,1000,978,22,0.978,0.022
992810344107118592,1,129,28,101,0.21705426356589147,0.7829457364341085
987730796181184512,0,121,112,9,0.9256198347107438,0.0743801652892562
1195203509353877505,1,156,10,146,0.0641025641025641,0.9358974358974359
37177625,0,70,70,0,1.0,0.0
1264300262811787264,1,40,4,36,0.1,0.9
1193141755895435264,0,51,51,0,1.0,0.0
295369860,1,538,11,527,0.020446096654275093,0.9795539033457249
1291175331601305601,0,505,499,6,0.9881188118811881,0.011881188118811881
327436527,1,842,209,633,0.24821852731591448,0.7517814726840855
744279250270826496,0,343,326,17,0.9504373177842566,0.04956268221574344
