bio_count,he/him,she/her,they/them,she/they,he/they,us_day_YYYY_MM_DD
240856,5.397415883349387,15.777061812867439,7.8885309064337195,0.0,2.4911150230843324,2016_12_12
240216,4.162920038631898,16.235388150664402,7.076964065674226,1.2488760115895694,1.2488760115895694,2016_12_13
237071,4.218145618823053,16.450767913409905,8.858105799528412,1.6872582475292213,1.265443685646916,2016_12_14
237104,2.952290977798772,13.917943181051353,6.74809366354005,1.6870234158850126,0.8435117079425063,2016_12_15
218331,4.580201620475333,16.030705671663668,7.786342754808067,2.2901008102376665,1.3740604861426,2016_12_16
207560,4.817883985353633,17.82617074580844,8.190402775101175,1.4453651956060898,1.927153594141453,2016_12_17
221599,4.512655743031331,18.953154120731593,9.927842634668929,0.9025311486062663,1.3537967229093995,2016_12_18
233473,3.8548354627729973,20.13080741670343,5.139780617030663,2.5698903085153315,1.2849451542576658,2016_12_19
229032,8.295783995249572,15.281707359670264,7.422543574696985,3.492961682210346,0.8732404205525865,2016_12_20
230979,6.927036657012109,19.049350806783302,6.061157074885596,2.597638746379541,1.7317591642530272,2016_12_21
226144,4.864157351068346,20.341021649922173,10.170510824961086,3.5375689825951606,1.3265883684731852,2016_12_22
215883,6.021780316189788,16.212485466664813,9.264277409522752,3.242497093332963,1.3896416114284127,2016_12_23
211050,6.633499170812604,23.69106846718787,11.371712864250178,2.369106846718787,1.8952854773750296,2016_12_24
207972,8.174177293097149,18.271690419864214,12.020848960436982,2.885003750504876,1.442501875252438,2016_12_25
201906,7.924479708379147,17.334799362079384,8.91503967192654,2.4763999088684834,2.4763999088684834,2016_12_26
226714,5.293012341540443,23.377471175136957,9.262771597695775,5.293012341540443,1.3232530853851108,2016_12_27
232093,5.601202966052401,20.25050303111253,9.47895886562714,2.1543088330970774,2.1543088330970774,2016_12_28
230070,4.781153561959403,21.732516190724564,10.43160777154779,2.6079019428869477,2.6079019428869477,2016_12_29
225816,6.642576256775428,19.927728770326283,8.856768342367237,1.3285152513550855,2.2141920855918094,2016_12_30
230716,5.634633055358103,18.6376324138768,11.702699422666829,3.4674664956049863,1.7337332478024932,2016_12_31
226270,4.41949882883281,25.6330932072303,9.722897423432183,3.0936491801829673,1.767799531533124,2017_01_01
236446,5.075154580749938,16.07132283904147,8.458590967916564,2.537577290374969,2.9605068387707973,2017_01_02
240401,4.575688121097666,16.638865894900604,5.407631415842697,3.7437448263526356,2.0798582368625755,2017_01_03
242070,5.37034742016772,16.524145908208368,5.783451067872929,2.065518238526046,2.4786218862312555,2017_01_04
249989,6.400281612390946,17.200756833300666,6.400281612390946,2.4001056046466043,2.0000880038721705,2017_01_05
244346,5.320324457940789,19.23501919409362,4.911068730406882,1.6370229101356273,1.2277671826017205,2017_01_06
228794,6.556115982062467,16.171752755754085,7.8673391784749604,3.059520791629151,1.7482975952166577,2017_01_07
252001,3.9682382212769,18.65071964000143,5.55553350978766,1.98411911063845,1.98411911063845,2017_01_08
264361,3.404435601317895,17.022178006589474,7.943683069741755,2.26962373421193,3.02616497894924,2017_01_09
264040,4.923496439933343,14.013028329041054,7.5746099075897595,2.651113467656416,1.1361914861384639,2017_01_10
258081,4.262227750202456,12.786683250607368,7.362029750349697,1.5499010000736202,0.7749505000368101,2017_01_11
252213,3.9649026814636836,13.877159385122892,5.947354022195525,2.7754318770245785,1.9824513407318418,2017_01_12
232321,6.026144859913654,15.926239986914657,6.456583778478915,2.152194592826305,1.721755674261044,2017_01_13
229362,6.103888176768602,16.56769647980049,6.103888176768602,3.4879361010106296,1.307976037878986,2017_01_14
252751,4.74775569631772,15.825852321059067,6.3303409284236265,2.7695241561853368,1.9782315401323833,2017_01_15
250880,5.181760204081633,22.321428571428573,7.174744897959184,3.587372448979592,3.587372448979592,2017_01_16
247293,7.683193620523023,17.792658910684896,7.278815008916548,1.6175144464258997,2.8306502812453243,2017_01_17
248516,5.231051521833605,14.485988829693058,9.254937307859453,2.4143314716155095,2.4143314716155095,2017_01_18
258056,5.812691818830022,17.050562668568062,9.687819698050035,3.875127879220014,3.1001023033760116,2017_01_19
270533,7.392813446049096,15.155267564400646,8.871376135258915,1.848203361512274,1.1089220169073644,2017_01_20
262475,8.381750642918373,21.71635393847033,7.619773311743976,1.904943327935994,1.5239546623487952,2017_01_21
273495,4.387648768716065,14.259858498327208,9.872209729611145,2.5594617817510374,2.925099179144043,2017_01_22
261153,5.360842111712291,17.99711280360555,8.424180461262171,3.446255643243616,1.9145864684686755,2017_01_23
268620,5.211823393641575,17.49683567865386,8.934554389099844,2.6059116968207876,1.1168192986374805,2017_01_24
275103,5.452503244239431,15.630509300153033,6.179503676804687,2.9080017302610295,1.8175010814131434,2017_01_25
265471,4.896956729736958,13.56080325157927,7.157090605000169,4.143578771315887,2.2601338752632114,2017_01_26
248863,8.438377741970482,17.278582995463367,11.25117032262731,2.4109650691344235,1.2054825345672118,2017_01_27
261423,6.1203490129024605,17.596003412094575,9.180523519353692,1.1475654399192114,1.1475654399192114,2017_01_28
278495,6.463311729115424,20.108080935025765,7.540530350634661,1.7953643691987289,1.7953643691987289,2017_01_29
277654,6.482888775238246,13.325938037989728,7.563370237777954,2.5211234125926514,1.0804814625397077,2017_01_30
273665,5.84656422998922,11.69312845997844,8.769846344983831,3.2886923793689364,1.0962307931229789,2017_01_31
279048,6.808864424758465,14.692812706057738,8.600670852326482,2.8668902841088273,1.0750838565408103,2017_02_01
264451,8.31912150076952,13.991249796748736,5.672128295979217,1.8907094319930724,0.756283772797229,2017_02_02
247362,4.851189754287239,14.553569262861718,7.681050444288128,1.6170632514290797,1.2127974385718097,2017_02_03
229909,5.654411093084655,15.223414481381765,7.394229890956857,2.6097281968083026,0.4349546994680504,2017_02_04
319412,6.574580792205678,12.836086308592037,7.513806619663632,2.504602206554544,0.939225827457954,2017_02_05
255711,4.301731251295408,14.46945966344819,8.212396025200324,1.173199432171475,1.9553323869524581,2017_02_06
269412,5.567680726916396,16.331863465621428,6.310038157171915,1.8558935756387986,0.7423574302555195,2017_02_07
267137,5.615096373770762,14.973590330055364,5.615096373770762,1.8716987912569205,1.4973590330055364,2017_02_08
269690,4.82034928992547,13.719455671326338,7.415921984500723,2.966368793800289,1.4831843969001446,2017_02_09
240595,3.7407261165028367,11.637814584675493,9.1439971736736,1.6625449406679274,0.0,2017_02_10
222765,5.835746189931093,15.262720804435167,8.978071061432452,2.244517765358113,0.8978071061432451,2017_02_11
261680,4.585753592173647,19.10730663405686,11.846530113115255,2.2928767960868237,0.7642922653622746,2017_02_12
254831,5.886254027178797,14.519426600374366,8.63317257319557,3.531752416307278,1.9620846757262655,2017_02_13
263485,4.933867203066589,12.903960377251076,8.729149666963965,3.0362259711179003,1.5181129855589501,2017_02_14
254063,4.329634775626518,14.956920133982516,7.872063228411851,1.9680158071029628,2.361618968523555,2017_02_15
259376,8.48189500956141,13.879464561100487,8.48189500956141,1.9277034112639566,0.0,2017_02_16
243405,3.6975411351451286,16.43351615620057,7.805920174195271,1.2325137117150429,2.0541895195250715,2017_02_17
223682,8.94126483132304,18.32959290421223,8.494201589756887,2.6823794493969118,2.23531620783076,2017_02_18
233549,5.994459406805424,17.5552025485016,8.563513438293462,1.7127026876586926,2.1408783595733656,2017_02_19
250063,6.798286831718407,15.596069790412816,6.398387606323206,0.7997984507904008,2.3993953523712026,2017_02_20
253862,4.726977649274015,18.513995792989892,7.4843812780171906,2.3634888246370074,2.7574036287431754,2017_02_21
257718,3.492189136963658,18.236987715254656,7.3723992891455,1.940105076090921,1.5520840608727369,2017_02_22
255294,4.700462995605067,12.926273237913934,9.400925991210134,2.3502314978025334,1.5668209985350223,2017_02_23
241684,4.551397692855133,14.481719931811787,9.102795385710266,2.4825805597391635,1.6550537064927757,2017_02_24
224564,5.34368821360503,18.257601396483853,8.015532320407546,2.2265367556687625,4.007766160203773,2017_02_25
255533,4.6960666528393595,15.653555509464532,9.783472193415331,3.1307111018929064,1.9566944386830665,2017_02_26
246551,0.8111911937084011,14.195845889897019,8.517507533938211,3.2447647748336044,2.4335735811252035,2017_02_27
260905,4.216093980567639,18.78078227707403,7.66562541921389,3.0662501676855562,0.7665625419213891,2017_02_28
254953,4.706749871544951,10.982416366938219,7.452353963279506,2.3533749357724756,3.1378332476966344,2017_03_01
251458,5.169849438077134,14.316506136213603,7.555933794112734,3.976807260059334,1.5907229040237336,2017_03_02
234863,4.257801356535512,16.179645154834947,9.367162984378126,2.128900678267756,2.128900678267756,2017_03_03
223461,4.475053812522096,15.662688343827334,7.607591481287563,2.6850322875132573,1.7900215250088383,2017_03_04
232842,7.301088291631235,16.749555492565776,10.30741876465586,3.8652820367459477,1.7179031274426435,2017_03_05
252602,6.729954632188186,15.835187369854554,9.105232737666368,2.7711577897245467,1.9793984212318192,2017_03_06
254771,5.102621569958904,16.877902116017914,6.672658976100106,3.532584163817703,1.177528054605901,2017_03_07
181559,6.05863658645399,13.76962860557725,11.56648802868489,2.20314057689236,2.20314057689236,2017_03_08
138878,6.480508071832832,15.121185500943273,10.080790333962183,0.7200564524258702,2.880225809703481,2017_03_09
238515,4.611869274469111,13.416346980273778,10.062260235205333,2.515565058801333,1.2577825294006666,2017_03_10
214976,4.65168204822864,14.420214349508782,8.37302768681155,2.7910092289371837,1.860672819291456,2017_03_11
223000,5.829596412556054,16.591928251121075,8.968609865470851,2.690582959641256,1.7937219730941705,2017_03_12
248691,6.835792208001093,15.280006112002445,10.052635600001608,2.8147379680004505,2.010527120000322,2017_03_13
256145,5.075250346483437,17.568174276288822,8.198481328934783,1.561615491225673,1.561615491225673,2017_03_14
248631,4.4242270674211985,16.088098426986175,9.652859056191705,0.8044049213493089,1.2066073820239631,2017_03_15
251284,5.173429267283233,15.5202878018497,9.948902437083142,2.3877365848999537,1.9897804874166283,2017_03_16
238505,4.612062640196222,18.02897213894887,10.481960545900506,1.6771136873440808,1.2578352655080607,2017_03_17
225104,3.9981519653138107,17.32532518302651,11.105977681427252,1.7769564290283602,2.6654346435425404,2017_03_18
232112,6.893223960846488,17.663886399669124,7.754876955952299,3.8774384779761495,1.2924794926587164,2017_03_19
256209,5.854595271828859,14.05102865238926,11.709190543657717,2.3418381087315434,0.7806127029105144,2017_03_20
249027,5.220317475615094,14.456263778626415,10.842197833969811,3.2125030619169808,0.4015628827396226,2017_03_21
257491,5.825446326279365,13.981071183070476,9.709077210465608,4.660357061023492,1.5534523536744973,2017_03_22
254850,5.4934275063763,14.125956444967628,8.24014125956445,3.1391014322150284,0.39238767902687854,2017_03_23
251864,3.970396722040466,11.117110821713306,8.33783311628498,1.985198361020233,2.38223803322428,2017_03_24
209539,3.3406668925593803,20.044001355356283,10.976476932695107,3.3406668925593803,1.4317143825254488,2017_03_25
222577,7.637806242334114,14.377047044393626,8.536371682608715,1.3478481604119024,2.246413600686504,2017_03_26
239675,4.172316678835924,16.2720350474601,7.5101700219046625,2.086158339417962,2.503390007301554,2017_03_27
244988,2.857282805688442,17.14369683413065,8.163665159109835,3.6736493215994255,3.2654660636439337,2017_03_28
240846,4.567233834068243,13.286498426380343,9.54967074396087,2.0760153791219285,1.6608123032975428,2017_03_29
243497,4.928192133783989,16.427307112613295,9.035018911937314,2.4640960668919947,3.2854614225226593,2017_03_30
232023,5.171901061532693,15.946694939725804,10.77479387819311,2.5859505307663464,0.4309917551277244,2017_03_31
209992,3.809668939769134,13.33384128919197,11.429006819307402,2.381043087355709,2.381043087355709,2017_04_01
225076,5.331532460146795,19.54895235387158,9.77447617693579,1.3328831150366987,2.221471858394498,2017_04_02
244667,4.0871878921145885,16.757470357669813,10.62668851949793,2.452312735268753,1.2261563676343765,2017_04_03
242493,4.536213416469754,14.433406325131035,10.309575946522168,2.4742982271653204,1.2371491135826602,2017_04_04
246380,5.682279405795925,12.98806721324783,8.929296209107882,2.435262602483968,1.217631301241984,2017_04_05
252672,5.540780141843972,14.24772036474164,8.70694022289767,3.9577001013171227,1.9788500506585613,2017_04_06
233016,4.291550794795207,16.307893020221787,9.870566828028977,1.7166203179180828,2.574930476877124,2017_04_07
200356,5.490227395236479,17.96801692986484,11.479566371858093,2.495557906925672,1.9964463255405378,2017_04_08
208330,5.280084481351702,16.320261124177986,6.720107521720347,3.840061440983056,2.40003840061441,2017_04_09
239614,5.008054621182402,20.44955636982814,10.85078501256187,2.9213651956897344,2.0866894254926676,2017_04_10
246133,2.437706443264414,18.282798324483103,9.34454136584692,1.6251376288429427,2.8439908504751497,2017_04_11
245605,5.293051851550254,20.357891736731744,8.550314529427332,2.8501048431424443,2.0357891736731744,2017_04_12
238042,2.520563598020517,16.383663387133364,5.881315062047874,1.6803757320136783,0.8401878660068391,2017_04_13
224204,6.690335587233055,19.178962016734758,10.258514567090685,2.2301118624110186,3.122156607375426,2017_04_14
207819,3.3683156977947157,23.09702192773519,11.06732300703978,3.3683156977947157,3.3683156977947157,2017_04_15
219106,5.020401084406634,21.907204731956224,6.846001478736319,2.738400591494528,3.6512007886593705,2017_04_16
239356,4.177877304099333,15.458146025167533,8.355754608198666,2.0889386520496664,3.3423018432794667,2017_04_17
248403,2.8180013928978314,12.882292081818658,6.038574413352496,2.8180013928978314,2.8180013928978314,2017_04_18
253718,5.912075611505688,19.312780330918578,5.912075611505688,1.9706918705018959,1.9706918705018959,2017_04_19
243708,4.9239253532916445,15.182103172649237,7.385888029937466,1.6413084510972147,1.2309813383229111,2017_04_20
223272,4.926726145687771,18.36325199756351,8.957683901250492,2.6873051703751476,3.1351893654376726,2017_04_21
210511,5.225380146405651,23.276693379443355,10.450760292811301,3.3252419113490506,2.3751727938207505,2017_04_22
221881,4.506920376237713,15.323529279208223,10.36591686534674,3.154844263366399,1.352076112871314,2017_04_23
240759,4.153531124485482,18.690890060184667,7.891709136522414,4.5688842369340295,2.076765562242741,2017_04_24
250273,5.194327794048899,13.984728676285496,7.192146176375398,2.3973820587917993,1.9978183823264994,2017_04_25
247297,3.2349765666384953,14.153022479043418,8.49181348742605,2.0218603541490596,1.2131162124894357,2017_04_26
253485,5.128508590251888,20.11953370021895,8.284513876560743,3.9450066078860684,0.7890013215772136,2017_04_27
232597,4.299281590046303,20.636551632222254,7.738706862083346,2.1496407950231515,2.1496407950231515,2017_04_28
210500,3.8004750593824226,15.676959619952495,9.501187648456057,4.275534441805226,0.9501187648456056,2017_04_29
216608,6.001625055399616,12.926577042399172,10.61825971339932,3.693307726399764,2.3083173289998524,2017_04_30
250386,4.39321687314786,16.774100788382736,6.789516985773965,1.1981500563130527,1.5975334084174035,2017_05_01
250806,5.183289076018915,15.151152683747597,9.569149063419536,2.392287265854884,1.9935727215457366,2017_05_02
254813,4.316891210417051,18.44489880814558,7.848893109849183,2.354667932954755,1.5697786219698366,2017_05_03
263738,3.791641705025442,14.787402649599224,10.237432603568694,4.170805875527986,1.895820852512721,2017_05_04
233642,4.70805762662535,18.8322305065014,8.988110014466576,1.7120209551364909,1.7120209551364909,2017_05_05
207773,5.775533875912655,17.326601627737965,9.625889793187758,2.4064724482969395,0.9625889793187757,2017_05_06
222129,6.752832813365207,14.856232189403455,9.003777084486943,1.8007554168973885,1.8007554168973885,2017_05_07
245586,4.479082683866344,16.287573395877615,7.736597363041867,2.035946674484702,1.6287573395877615,2017_05_08
268187,5.220238117432985,14.542091898563315,9.694727932375544,3.728741512452132,1.864370756226066,2017_05_09
259075,3.087908906687253,16.211521760108077,8.491749493389944,1.5439544533436265,2.701920293351346,2017_05_10
247955,4.032989857030509,15.728660442418988,7.6626807283579685,3.2263918856244076,2.8230928999213565,2017_05_11
235104,4.2534367769157475,17.01374710766299,8.506873553831495,0.8506873553831495,1.701374710766299,2017_05_12
202741,6.905362013603563,13.810724027207126,10.358043020405345,2.4662007191441297,1.9729605753153037,2017_05_13
211190,4.73507268336569,17.51976892845305,6.629101756711965,1.894029073346276,1.4205218050097068,2017_05_14
242742,6.59136037438927,15.242520865775186,10.710960608382562,1.235880070197988,2.471760140395976,2017_05_15
258674,4.639043738450714,12.757370280739464,5.02563071665494,2.319521869225357,1.5463479128169046,2017_05_16
251111,4.380532911740226,15.929210588146278,6.7699144999621685,1.1946907941109708,1.5929210588146279,2017_05_17
248057,5.240730961029119,16.931592335632537,8.868929318664662,1.2093994525451812,1.2093994525451812,2017_05_18
228227,6.134243538231673,15.335608845579182,9.20136530734751,0.43816025273083375,2.1908012636541687,2017_05_19
212695,4.231411175627072,19.74658548625967,8.93297914854604,3.291097581043278,1.4104703918756905,2017_05_20
232994,5.579542820845172,15.451041657725092,9.871498836879919,2.5751736096208484,2.145978008017374,2017_05_21
253996,5.118190837650987,16.535693475487804,6.693018787697444,2.7559489125813004,0.7874139750232287,2017_05_22
258918,5.793339976363173,12.359125282908103,8.883121297090199,1.1586679952726346,0.7724453301817564,2017_05_23
253114,6.716341253348293,11.062209123161896,7.111420150604076,1.97539448627891,1.185236691767346,2017_05_24
254502,3.929242206348084,20.824983693644842,7.858484412696168,1.5716968825392335,1.5716968825392335,2017_05_25
231260,6.053792268442446,16.431721871486637,8.215860935743319,1.7296549338406988,1.7296549338406988,2017_05_26
205305,4.383721779791043,17.53488711916417,9.254523757336646,3.409561384281922,1.461240593263681,2017_05_27
210717,5.694841896951836,22.779367587807343,8.067692687348433,2.372850790396598,2.372850790396598,2017_05_28
227232,4.840867483453035,16.28291789888748,7.921419518377693,2.6404731727925643,2.6404731727925643,2017_05_29
244460,5.726908287654422,19.635114129100874,7.363167798412828,1.2271946330688046,2.045324388448008,2017_05_30
254576,3.5352900509081766,18.854880271510275,7.070580101816353,2.3568600339387844,1.9640500282823203,2017_05_31
268861,4.835212247220682,16.365333759823848,9.298485090809006,2.9755152290588818,2.2316364217941613,2017_06_01
236970,3.3759547622061863,16.45777946575516,7.1739038696881465,1.2659830358273199,1.2659830358273199,2017_06_02
220215,2.724610040187998,18.618168607951322,10.898440160751992,2.2705083668233317,2.724610040187998,2017_06_03
236990,5.063504789231613,19.410101692054518,8.861133381155323,2.1097936621798388,0.8439174648719355,2017_06_04
244628,6.540543192112105,18.395277727815294,8.584462939647137,2.4527036970420393,2.4527036970420393,2017_06_05
244082,5.3260789406838684,18.436427102367237,5.3260789406838684,0.8193967601052106,1.2290951401578158,2017_06_06
256804,4.672824410834722,14.407875266740394,5.062226445070949,1.5576081369449073,1.5576081369449073,2017_06_07
254822,7.063754306927973,14.127508613855946,8.241046691415969,2.747015563805323,1.9621539741466592,2017_06_08
241538,5.796189419470228,14.076460018713412,8.694284129205343,2.484081179772955,1.6560541198486367,2017_06_09
202215,5.934277872561383,18.79187992977771,6.9233241846549465,3.956185248374255,2.4726157802339093,2017_06_10
218374,7.326879573575609,22.4385686940753,9.15859946696951,1.8317198933939023,2.7475798400908533,2017_06_11
264229,6.433813093945025,16.65222212550477,7.569191875229441,3.4061363438532486,0.7569191875229441,2017_06_12
259592,6.93395790317113,17.720114641437334,8.089617553699652,3.466978951585565,1.1556596505285217,2017_06_13
262248,6.863732039901162,20.20987767304231,6.482413593239986,1.5252737866447028,0.7626368933223514,2017_06_14
255655,8.605347049734995,17.21069409946999,9.38765132698363,3.1292171089945433,1.5646085544972717,2017_06_15
245715,8.546486783468653,16.68599800581975,8.139511222351098,2.8488289278228844,2.4418533667053293,2017_06_16
212613,8.466086269419085,19.28386316923236,12.22879127804979,2.8220287564730286,2.8220287564730286,2017_06_17
221988,6.306647206155287,20.271366019784853,12.162819611870912,2.252374002198317,1.3514244013189902,2017_06_18
243583,6.979140580418174,21.34795942245559,6.158065218016036,2.8737637684074833,2.052688406005345,2017_06_19
255902,6.643168087783605,20.320278856749848,8.987815648177818,1.5630983735961423,1.9538729669951778,2017_06_20
250492,5.589000846334414,16.367788192836496,9.980358654168596,3.9921434616674385,2.395286077000463,2017_06_21
262012,4.961604811993344,15.648138253209776,8.396561989527196,2.2899714516892358,1.5266476344594904,2017_06_22
239349,8.355998980568124,16.711997961136248,5.013599388340874,3.34239959222725,1.671199796113625,2017_06_23
211285,10.88577040490333,17.511891520931442,8.99259294318101,4.259649288875216,2.366471827152898,2017_06_24
228991,5.677079011838893,19.651427348673092,7.860570939469237,2.1834919276303437,3.4935870842085497,2017_06_25
254149,7.082459502103097,11.804099170171828,7.869399446781219,2.7542898063734267,0.7869399446781219,2017_06_26
258287,6.58182564356704,17.42247964473628,9.29198914385935,2.7101635002923103,1.1614986429824188,2017_06_27
260538,6.524959890687731,16.888131481780007,7.29260223076864,2.3029270202427283,1.535284680161819,2017_06_28
267305,5.237462823366566,20.949851293466264,7.856194235049849,2.9928358990666095,2.618731411683283,2017_06_29
256060,5.076935093337499,16.792939154885573,5.8580020307740375,2.733734281027884,1.1716004061548075,2017_06_30
225460,7.096602501552382,18.628581566575,7.9836778142464295,1.7741506253880954,1.7741506253880954,2017_07_01
228349,6.568892353371375,21.0204555307884,7.88267082404565,1.313778470674275,1.7517046275656998,2017_07_02
239016,6.275730495029621,17.153663353080965,9.204404726043444,2.0919101650098737,2.0919101650098737,2017_07_03
233164,8.148770822253864,19.299720368495993,8.148770822253864,2.573296049132799,2.144413374277333,2017_07_04
253123,5.925972748426655,18.172983095175073,8.296361847797316,1.185194549685331,1.9753242494755514,2017_07_05
263788,5.686384520903149,20.85007657664488,7.202753726477322,3.032738411148346,1.516369205574173,2017_07_06
251596,6.756864179080749,15.501041352008777,5.961938981541837,1.9873129938472789,2.3847755926167347,2017_07_07
227397,5.716874013289534,22.867496053158135,10.114469408127636,3.518076315870482,0.8795190789676205,2017_07_08
234999,8.510674513508569,18.72348392971885,8.936208239183996,1.7021349027017136,2.127668628377142,2017_07_09
260104,6.151385599606312,17.685233598868145,7.304770399532495,3.075692799803156,3.075692799803156,2017_07_10
267697,6.724020067464335,16.810050168660837,7.844690078708391,2.614896692902797,2.2413400224881115,2017_07_11
268177,8.576425271369283,17.52573859801549,8.203537216092357,1.1186641658307759,1.8644402763846266,2017_07_12
260876,8.04980143823119,18.016222266517428,8.433125316242199,3.4499149020990814,2.6832671460770636,2017_07_13
243846,7.791803023219573,19.684555006028393,9.022087711096347,2.460569375753549,3.690854063630324,2017_07_14
220682,8.156532929736,20.391332324340002,9.515955084692001,4.5314071831866665,2.718844309912,2017_07_15
234405,6.39918090484418,20.90399095582432,6.39918090484418,3.839508542906508,2.1330603016147265,2017_07_16
255768,5.864689875199399,18.376028275624783,7.819586500265866,3.5188139251196398,2.736855275093053,2017_07_17
260465,7.678574856506632,18.428579655615916,6.526788628030637,1.5357149713013265,1.1517862284759948,2017_07_18
261861,7.637639816543891,15.275279633087782,8.783285789025475,3.0550559266175568,1.9094099541359728,2017_07_19
268124,5.2214646954394235,17.156241142158105,7.459235279199176,2.237770583759753,1.4918470558398353,2017_07_20
254582,11.391221688886096,19.6400373946312,7.4632142099598555,2.356804487355744,1.178402243677872,2017_07_21
226122,9.287022050043781,19.900761535808105,8.402543759563422,2.6534348714410805,1.3267174357205402,2017_07_22
236590,8.030770531298872,17.32955746227651,7.608098398072615,3.3813770658100513,2.113360666131282,2017_07_23
261854,5.346490792579071,16.80325677667708,8.019736188868606,3.4370297952294027,2.291353196819602,2017_07_24
272339,7.710977862149747,16.156334568313756,7.343788440142617,4.773462486092701,1.4687576880285234,2017_07_25
285565,6.303293470838513,22.061527147934797,7.704025353247071,3.5018297060213963,1.4007318824085584,2017_07_26
273531,6.21501767624145,20.107410129016454,8.042964051606582,4.752660575949344,2.559124925511185,2017_07_27
256365,5.070895012969789,17.943166968970022,7.0212392487274,4.680826165818267,0.7801376943030445,2017_07_28
223230,8.063432334363661,21.950454687989964,11.199211575505084,3.1357792411414236,2.2398423151010167,2017_07_29
226356,7.952075491703335,19.880188729258336,9.277421406987223,4.417819717612963,1.7671278870451854,2017_07_30
252613,7.52138646862988,18.209672502998657,7.1255240229125185,1.5834497828694485,1.5834497828694485,2017_07_31
253548,7.888052755296828,15.776105510593656,7.099247479767144,1.972013188824207,2.7608184643538896,2017_08_01
256949,6.616098914570595,17.513203009157458,7.78364578184776,3.89182289092388,1.167546867277164,2017_08_02
255092,6.272246875637025,21.560848635002273,6.664262305364339,3.9201542972731405,2.352092578363884,2017_08_03
243695,9.43802704199922,22.158846098606865,7.796631034695008,3.2827920146084244,2.8724430127823712,2017_08_04
214624,7.9208289846429105,19.569106903235426,9.784553451617713,6.057104517668108,2.329655583718503,2017_08_05
227250,8.36083608360836,25.082508250825082,10.561056105610561,5.2805280528052805,2.2002200220022003,2017_08_06
251479,5.964712759315887,19.08708082981084,7.952950345754516,2.7835326210140807,2.385885103726355,2017_08_07
257577,8.15290185070872,18.63520423019136,9.705835536558,3.8823342146232003,1.9411671073116001,2017_08_08
252160,10.70748730964467,15.466370558375635,6.345177664974619,3.965736040609137,2.776015228426396,2017_08_09
252943,7.116227766730054,15.813839481622342,11.069687637135639,3.1627678963244685,1.9767299352027927,2017_08_10
248750,6.030150753768845,16.08040201005025,9.246231155778894,3.6180904522613067,1.6080402010050252,2017_08_11
269498,8.16332588739063,15.58453123956393,8.534386154999295,4.823783478912645,1.855301338043325,2017_08_12
266243,7.511934586073624,19.906626653095106,10.141111691199393,4.131564022340493,1.5023869172147248,2017_08_13
271003,5.165994472385915,14.759984206816899,8.486990918919716,2.2139976310225347,1.1069988155112673,2017_08_14
287952,5.2092015335889315,15.974884703006056,7.640162249263766,1.3891204089570484,2.4309607156748347,2017_08_15
281768,6.743136197155106,19.874506686351893,7.807841912495387,3.1941171460208397,1.7745095255671333,2017_08_16
274193,8.752958682387954,15.317677694178919,8.023545458855624,3.2823595058954824,1.8235330588308236,2017_08_17
261016,5.363655867839519,14.941612774695804,8.045483801759278,3.4480644864682626,1.5324731050970055,2017_08_18
236562,8.454443232640914,21.981552404866378,7.608998909376823,2.1136108081602285,2.1136108081602285,2017_08_19
243278,8.632099902169534,18.086304556926642,8.632099902169534,2.466314257762724,0.8221047525875748,2017_08_20
274142,6.5659402791254164,22.616016516987546,8.389812578882477,3.2829701395627082,1.4590978398056482,2017_08_21
262986,7.22471918657267,17.87167377731134,9.125961077776003,2.661738647684668,2.2814902694440007,2017_08_22
257892,5.428629038512246,17.449164766646504,8.142943557768367,1.9387960851829449,1.5510368681463558,2017_08_23
258915,6.179634242898248,13.90417704652106,10.041905644709654,1.1586814205434215,2.317362841086843,2017_08_24
265274,6.031499506170978,17.717529799377246,6.78543694444235,2.638781033949803,1.1309061574070585,2017_08_25
261920,3.8179596823457542,19.853390348197923,8.39951130116066,3.436163714111179,1.5271838729383018,2017_08_26
269949,6.667926163830946,18.89245746418768,7.408806848701051,2.2226420546103154,1.1113210273051577,2017_08_27
268546,4.8408838709196935,17.129281389408145,5.58563523567657,1.8618784118921898,2.2342540942706277,2017_08_28
273678,5.480893604893342,15.711895000694247,7.307858139857789,2.9231432559431156,1.8269645349644472,2017_08_29
268676,7.071714630260984,14.887820274233649,7.816105643972666,1.488782027423365,0.7443910137116825,2017_08_30
267810,4.480788618796908,14.189163959523542,7.46798103132818,1.493596206265636,0.746798103132818,2017_08_31
251702,7.151313855273299,17.083694209819548,9.137789926182549,0.7945904283637,1.19188564254555,2017_09_01
236093,4.23561901454088,18.213161762525786,8.894799930535848,1.270685704362264,1.694247605816352,2017_09_02
233977,8.54784872017335,21.369621800433375,9.402633592190686,2.564354616052005,1.2821773080260026,2017_09_03
245557,7.737511046315112,16.696734363101033,11.809885281217802,4.072374234902691,1.2217122704708072,2017_09_04
273573,3.6553314837356026,17.91112427030445,8.772795560965447,2.558732038614922,1.0965994451206809,2017_09_05
262590,4.9506835751551845,18.66026886020031,6.473970829049088,2.6657526943143304,3.046574507787806,2017_09_06
261557,4.587910092255226,13.763730276765676,10.705123548595527,2.6762808871488817,1.529303364085075,2017_09_07
243528,4.516934397687329,17.65710719095956,7.801977596005387,2.463782398738543,2.053151998948786,2017_09_08
